State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Ginger(Green),Other,FAQ,16/04/2025,3000,4000,3500
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Onion,Other,FAQ,16/04/2025,600,2000,1500
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Pumpkin,Other,FAQ,16/04/2025,400,700,600
Gujarat,Amreli,Damnagar,Cabbage,Cabbage,FAQ,16/04/2025,200,1050,350
Gujarat,Banaskanth,Dhanera,"Isabgul (Psyllium)",Other,FAQ,16/04/2025,8805,13910,11455
Gujarat,Banaskanth,Dhanera,Soanf,Soanf,FAQ,16/04/2025,8000,12950,10640
Gujarat,Bharuch,Jambusar,Cotton,Other,FAQ,16/04/2025,6600,7000,6800
Gujarat,Bharuch,Jambusar,Maize,Other,FAQ,16/04/2025,2000,2200,2100
Gujarat,Bharuch,Jambusar(Kaavi),"Bajra(Pearl Millet/Cumbu)",Other,FAQ,16/04/2025,2300,2700,2500
Gujarat,Bharuch,Jambusar(Kaavi),Jowar(Sorghum),Other,FAQ,16/04/2025,3300,3900,3600
Gujarat,Bharuch,Jambusar(Kaavi),Maize,Other,FAQ,16/04/2025,2100,2300,2200
Gujarat,"Chhota Udaipur",Bodeliu,Cotton,"Shanker 6 (B) 30mm FIne",FAQ,16/04/2025,6700,7451,7450
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Cabbage,Other,FAQ,16/04/2025,400,500,400
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Cucumbar(Kheera),Other,FAQ,16/04/2025,3000,3000,3000
Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)","Water Melon",Other,Medium,16/04/2025,800,1000,800
Gujarat,Rajkot,"Gondal(Veg.market Gondal)","Green Chilli","Green Chilly",FAQ,16/04/2025,1000,3000,2000
Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Lemon,Other,FAQ,16/04/2025,5000,15000,10000
Gujarat,Sabarkantha,Modasa,Maize,"Hybrid Red (Cattle Feed)",FAQ,16/04/2025,2025,2360,2360
Gujarat,Sabarkantha,Modasa(Tintoi),Maize,"Hybrid Red (Cattle Feed)",FAQ,16/04/2025,1950,2260,2260
Gujarat,Surat,Surat,Brinjal,Other,FAQ,16/04/2025,1500,3000,2250
Gujarat,Surat,Surat,Drumstick,Other,FAQ,16/04/2025,1100,2000,1550
Gujarat,Surat,Surat,"Elephant Yam (Suran)",Other,FAQ,16/04/2025,5500,6500,6000
Gujarat,Surat,Surat,"French Beans (Frasbean)",Other,FAQ,16/04/2025,3000,5500,4250
Gujarat,Surat,Surat,"Green Chilli",Other,FAQ,16/04/2025,2000,4000,3000
Gujarat,Surat,Surat,Onion,Other,FAQ,16/04/2025,500,1700,1100
Gujarat,Surat,Surat,"Pointed gourd (Parval)",Other,FAQ,16/04/2025,3000,6000,4500
Gujarat,Surat,Surat,Ridgeguard(Tori),Other,FAQ,16/04/2025,2000,4500,3250
Gujarat,Surat,Surat,"Yam (Ratalu)",Other,FAQ,16/04/2025,3500,5500,4500
Gujarat,Valsad,Pardi(Rohinee),Chikoos(Sapota),Other,Large,16/04/2025,1500,1800,1800
Haryana,Gurgaon,Gurgaon,Banana,Other,Large,16/04/2025,2000,3000,2500
Haryana,Gurgaon,Gurgaon,Cabbage,Other,FAQ,16/04/2025,1000,1400,1200
Haryana,Gurgaon,Gurgaon,Grapes,Other,Large,16/04/2025,7000,9000,8000
Haryana,Gurgaon,Gurgaon,"Karbuja(Musk Melon)",Other,Large,16/04/2025,2000,3000,2500
Haryana,Gurgaon,Gurgaon,Onion,Other,FAQ,16/04/2025,1000,2000,1500
Haryana,Hissar,Uklana,Onion,Onion,FAQ,16/04/2025,1200,1400,1400
Haryana,Kurukshetra,Babain,Wheat,Local,FAQ,16/04/2025,2425,2430,2425
Haryana,Kurukshetra,Pehowa,Tomato,Other,Non-FAQ,16/04/2025,1500,1600,1560
Haryana,Mahendragarh-Narnaul,Narnaul,Apple,Apple,Medium,16/04/2025,12000,12000,12000
Haryana,Mahendragarh-Narnaul,Narnaul,"Bottle gourd","Bottle Gourd",FAQ,16/04/2025,500,1000,800
Haryana,Mahendragarh-Narnaul,Narnaul,Brinjal,Brinjal,FAQ,16/04/2025,1000,1000,1000
Haryana,Mahendragarh-Narnaul,Narnaul,Capsicum,Capsicum,FAQ,16/04/2025,2000,2000,2000
Haryana,Mahendragarh-Narnaul,Narnaul,Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,1000,1500,1500
Haryana,Mahendragarh-Narnaul,Narnaul,"Karbuja(Musk Melon)",Karbhuja,Medium,16/04/2025,1000,2500,2000
Haryana,Mahendragarh-Narnaul,Narnaul,"Mousambi(Sweet Lime)",Mousambi,Medium,16/04/2025,3000,3500,3500
Haryana,Mahendragarh-Narnaul,Narnaul,Spinach,Spinach,FAQ,16/04/2025,500,1000,1000
Haryana,Mahendragarh-Narnaul,Narnaul,Tinda,Tinda,FAQ,16/04/2025,1500,3000,2500
Haryana,Mewat,FerozpurZirkha(Nagina),"Bottle gourd",Other,FAQ,16/04/2025,600,800,700
Haryana,Panipat,Panipat,Cabbage,Other,FAQ,16/04/2025,500,900,700
Haryana,Panipat,Panipat,Grapes,Other,Medium,16/04/2025,6000,8000,7000
Haryana,Rohtak,Meham,Onion,Other,FAQ,16/04/2025,1000,1000,1000
Haryana,Rohtak,Meham,Spinach,Other,FAQ,16/04/2025,800,800,800
Haryana,Sonipat,Gohana,Chikoos(Sapota),Other,Large,16/04/2025,4000,6000,5000
Haryana,Sonipat,Gohana,Onion,Other,Non-FAQ,16/04/2025,1000,2000,1200
Haryana,Sonipat,Gohana,Orange,Other,Large,16/04/2025,6000,8000,7000
Haryana,Sonipat,Gohana,"Water Melon",Other,Large,16/04/2025,1200,2000,1500
Haryana,"Yamuna Nagar",Chhachrauli,Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,1000,2500,1000
Haryana,"Yamuna Nagar",Chhachrauli,Methi(Leaves),Other,FAQ,16/04/2025,1200,1200,1200
Haryana,"Yamuna Nagar",Chhachrauli,Onion,Onion,FAQ,16/04/2025,1700,3000,1700
Haryana,"Yamuna Nagar",Chhachrauli,"Peas Wet","Peas Wet",FAQ,16/04/2025,4000,4000,4000
"Himachal Pradesh",Bilaspur,Bilaspur,Banana,Other,Medium,16/04/2025,2500,3200,2900
"Himachal Pradesh",Bilaspur,Bilaspur,Capsicum,Capsicum,FAQ,16/04/2025,3500,4500,4000
"Himachal Pradesh",Bilaspur,Bilaspur,Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,1200,2500,1800
"Himachal Pradesh",Bilaspur,Bilaspur,Spinach,Other,FAQ,16/04/2025,1400,1900,1600
"Himachal Pradesh",Kangra,Kangra(Baijnath),Capsicum,Capsicum,FAQ,16/04/2025,2200,2500,2300
"Himachal Pradesh",Kangra,Kangra(Baijnath),Cauliflower,Local,FAQ,16/04/2025,1000,1600,1400
"Himachal Pradesh",Kangra,Kangra(Baijnath),Grapes,Green,Medium,16/04/2025,9000,10000,9500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Spinach,Other,FAQ,16/04/2025,2500,2600,2500
"Himachal Pradesh",Kangra,Palampur,Apple,Apple,Medium,16/04/2025,14000,16000,15000
"Himachal Pradesh",Kangra,Palampur,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,5000,5500,5200
"Himachal Pradesh",Kangra,Palampur,Carrot,Carrot,FAQ,16/04/2025,1800,2200,2000
"Himachal Pradesh",Kangra,Palampur,"Green Chilli","Green Chilly",FAQ,16/04/2025,3500,4000,3700
"Himachal Pradesh",Kangra,Palampur,Lemon,Other,FAQ,16/04/2025,13000,14000,13500
"Himachal Pradesh",Kangra,Palampur,Pineapple,Other,Medium,16/04/2025,4800,5000,4900
"Himachal Pradesh",Kangra,Palampur,Pumpkin,Other,FAQ,16/04/2025,2000,2200,2100
"Himachal Pradesh",Kangra,Palampur,"Water Melon",Other,Medium,16/04/2025,1600,2000,1800
"Jammu and Kashmir",Anantnag,Kulgam,Carrot,Carrot,FAQ,16/04/2025,1100,1200,1150
"Jammu and Kashmir",Anantnag,Kulgam,Grapes,Black,Large,16/04/2025,7500,8500,8000
Karnataka,Bangalore,Ramanagara,Ashgourd,Ashgourd,FAQ,16/04/2025,1000,1600,1200
Karnataka,Bangalore,Ramanagara,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/04/2025,2400,3600,3000
Karnataka,Bangalore,Ramanagara,"Bottle gourd","Bottle Gourd",FAQ,16/04/2025,500,700,600
Karnataka,Bangalore,Ramanagara,Capsicum,Capsicum,FAQ,16/04/2025,2800,3600,3200
Karnataka,Bangalore,Ramanagara,Drumstick,Drumstick,FAQ,16/04/2025,2000,4400,3600
Karnataka,Bangalore,Ramanagara,Raddish,Raddish,FAQ,16/04/2025,1000,2000,1600
Karnataka,Bangalore,Ramanagara,Seemebadnekai,Seemebadanekai,FAQ,16/04/2025,1600,2200,2000
Karnataka,Dharwad,Kalagategi,Soyabean,Soyabeen,FAQ,16/04/2025,4100,4450,4217
Karnataka,Shimoga,Shimoga,Beetroot,Beetroot,FAQ,16/04/2025,800,1000,900
Karnataka,Shimoga,Shimoga,"Bengal Gram Dal (Chana Dal)","Bengal Gram Dal",FAQ,16/04/2025,7200,7500,7350
Karnataka,Shimoga,Shimoga,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/04/2025,1800,2000,1900
Karnataka,Shimoga,Shimoga,"Corriander seed","Coriander Seed",FAQ,16/04/2025,9200,12200,10700
Karnataka,Shimoga,Shimoga,Raddish,Raddish,FAQ,16/04/2025,1400,1600,1500
Karnataka,Shimoga,Shimoga,"Ragi (Finger Millet)",Red,FAQ,16/04/2025,0,0,3900
Karnataka,Shimoga,Shimoga,Thondekai,Thondekai,FAQ,16/04/2025,1800,2000,1900
Karnataka,Shimoga,Shimoga,Wheat,"Super Fine",FAQ,16/04/2025,3500,4100,3800
Kerala,Alappuzha,Aroor,Brinjal,Other,FAQ,16/04/2025,5000,5200,5100
Kerala,Alappuzha,Aroor,Cabbage,Other,FAQ,16/04/2025,3200,3400,3300
Kerala,Alappuzha,Aroor,"French Beans (Frasbean)",Other,FAQ,16/04/2025,6500,6700,6600
Kerala,Alappuzha,Aroor,Potato,Other,FAQ,16/04/2025,3600,3800,3700
Kerala,Alappuzha,Aroor,Ridgeguard(Tori),Other,FAQ,16/04/2025,6000,6200,6100
Kerala,Alappuzha,Harippad,Banana,"Nendra Bale",Medium,16/04/2025,6000,6500,6000
Kerala,Alappuzha,Harippad,Beetroot,Other,FAQ,16/04/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,Capsicum,Other,FAQ,16/04/2025,7000,7600,7000
Kerala,Ernakulam,Piravam,Brinjal,Other,FAQ,16/04/2025,3000,4000,3500
Kerala,Ernakulam,Piravam,"Sweet Potato",Other,FAQ,16/04/2025,4000,5000,4500
Kerala,Ernakulam,Piravam,Tomato,Other,FAQ,16/04/2025,3000,4000,3500
Kerala,Ernakulam,Thrippunithura,"Cluster beans","Cluster Beans",FAQ,16/04/2025,4500,6000,4800
Kerala,Ernakulam,Thrippunithura,Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,3000,4000,3200
Kerala,Ernakulam,Thrippunithura,"Indian Beans (Seam)",Other,FAQ,16/04/2025,7000,9000,7500
Kerala,Kannur,Kannur,Cowpea(Veg),"Cowpea (Veg)",FAQ,16/04/2025,5000,5400,5200
Kerala,Kasargod,Manjeswaram,Carrot,Carrot,FAQ,16/04/2025,7000,8000,7500
Kerala,Kasargod,Manjeswaram,"Green Chilli","Green Chilly",FAQ,16/04/2025,7000,8000,7500
Kerala,Kasargod,Manjeswaram,Snakeguard,Snakeguard,FAQ,16/04/2025,3000,4000,3500
Kerala,Kasargod,Manjeswaram,"Sweet Potato","Sweet Potato",FAQ,16/04/2025,5000,6000,5500
Kerala,Kasargod,Manjeswaram,Tomato,Other,FAQ,16/04/2025,2000,2200,2100
Kerala,Kollam,Anchal,Banana,"Nendra Bale",Medium,16/04/2025,7300,7500,7400
Kerala,Kollam,Anchal,Cauliflower,Cauliflower,FAQ,16/04/2025,4000,4200,4100
Kerala,Kollam,Anchal,Coconut,Other,FAQ,16/04/2025,8200,8400,8300
Kerala,Kollam,Anchal,Colacasia,Colacasia,FAQ,16/04/2025,6700,6900,6800
Kerala,Kollam,Anchal,"Elephant Yam (Suran)","Elephant Yam (Suran)",FAQ,16/04/2025,4500,4700,4600
Kerala,Kollam,Anchal,Pineapple,Other,Medium,16/04/2025,6000,6200,6100
Kerala,Kottayam,Athirampuzha,Cauliflower,Cauliflower,FAQ,16/04/2025,3800,4000,3900
Kerala,Kottayam,Athirampuzha,Coconut,Other,FAQ,16/04/2025,6800,7000,6900
Kerala,Kottayam,Athirampuzha,Pineapple,Other,Medium,16/04/2025,3000,3200,3100
Kerala,Kottayam,Ettumanoor,"Banana - Green","Banana - Green",FAQ,16/04/2025,5200,5400,5300
Kerala,Kottayam,Ettumanoor,Beetroot,Other,FAQ,16/04/2025,3400,3700,3500
Kerala,Kottayam,Ettumanoor,"Bhindi(Ladies Finger)",Other,FAQ,16/04/2025,4000,4400,4200
Kerala,Kottayam,Ettumanoor,Coconut,Medium,FAQ,16/04/2025,6600,7000,6800
Kerala,Kottayam,Ettumanoor,"Little gourd (Kundru)",Other,FAQ,16/04/2025,2200,2600,2400
Kerala,Kottayam,Kuruppanthura,Amphophalus,Amphophalus,FAQ,16/04/2025,6000,6400,6200
Kerala,Kottayam,Kuruppanthura,Banana,Palayamthodan,Medium,16/04/2025,3000,3800,3600
Kerala,Kottayam,Kuruppanthura,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,9000,10000,9700
Kerala,Kottayam,Kuruppanthura,"Green Chilli","Green Chilly",FAQ,16/04/2025,3700,4500,4000
Kerala,Kottayam,Kuruppanthura,Lemon,Lemon,FAQ,16/04/2025,8000,9000,8600
Kerala,Kottayam,Kuruppanthura,"Little gourd (Kundru)",Other,FAQ,16/04/2025,3000,4000,3500
Kerala,Kottayam,Kuruppanthura,Pineapple,"Pine Apple",Large,16/04/2025,4000,5000,4500
Kerala,Kottayam,Kuruppanthura,Potato,Potato,Non-FAQ,16/04/2025,3200,4700,4000
Kerala,Kottayam,Kuruppanthura,Tomato,Tomato,Non-FAQ,16/04/2025,3000,4000,3600
Kerala,Kottayam,Pampady,Ashgourd,Other,FAQ,16/04/2025,1500,3000,2500
Kerala,Kottayam,Pampady,Banana,Robusta,Medium,16/04/2025,3000,4500,4000
Kerala,Kottayam,Pampady,"Bhindi(Ladies Finger)",Bhindi,FAQ,16/04/2025,5300,6500,6000
Kerala,Kottayam,Pampady,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,7000,8000,7500
Kerala,Kottayam,Pampady,Cauliflower,Other,FAQ,16/04/2025,4500,5500,5000
Kerala,Kottayam,Pampady,Cowpea(Veg),Other,FAQ,16/04/2025,4000,5000,4500
Kerala,Kottayam,Pampady,Cucumbar(Kheera),Other,FAQ,16/04/2025,2000,3000,2500
Kerala,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,16/04/2025,2800,3200,3000
Kerala,Kozhikode(Calicut),Kallachi,Banana,Rasakathai,Medium,16/04/2025,5300,5700,5500
Kerala,Kozhikode(Calicut),Kallachi,Beetroot,Beetroot,FAQ,16/04/2025,3800,4200,4000
Kerala,Kozhikode(Calicut),Kallachi,Brinjal,Brinjal,FAQ,16/04/2025,3200,3600,3400
Kerala,Kozhikode(Calicut),Kallachi,Cabbage,Cabbage,FAQ,16/04/2025,2400,2800,2600
Kerala,Kozhikode(Calicut),Kallachi,"Cluster beans","Cluster Beans",FAQ,16/04/2025,6600,7000,6800
Kerala,Kozhikode(Calicut),Kallachi,Onion,Other,FAQ,16/04/2025,2100,2500,2300
Kerala,Kozhikode(Calicut),Kallachi,Tomato,Tomato,FAQ,16/04/2025,1400,1800,1600
Kerala,Kozhikode(Calicut),Mukkom,Banana,Other,Large,16/04/2025,6800,7200,7000
Kerala,Kozhikode(Calicut),Mukkom,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,4000,4400,4200
Kerala,Kozhikode(Calicut),Mukkom,Brinjal,Brinjal,FAQ,16/04/2025,3000,3400,3200
Kerala,Kozhikode(Calicut),Mukkom,Cabbage,Cabbage,FAQ,16/04/2025,3400,3800,3600
Kerala,Kozhikode(Calicut),Mukkom,Onion,Onion,FAQ,16/04/2025,2800,3200,3000
Kerala,Kozhikode(Calicut),Palayam,Cauliflower,Other,FAQ,16/04/2025,2600,2600,2600
Kerala,Kozhikode(Calicut),Palayam,"Coconut Seed",Other,FAQ,16/04/2025,6400,6400,6400
Kerala,Kozhikode(Calicut),Palayam,"Green Chilli",Other,FAQ,16/04/2025,2000,2600,2500
Kerala,Kozhikode(Calicut),Palayam,Onion,Other,FAQ,16/04/2025,1900,2000,1900
Kerala,Kozhikode(Calicut),Palayam,Potato,Other,FAQ,16/04/2025,2200,2300,2200
Kerala,Kozhikode(Calicut),Palayam,Snakeguard,Other,FAQ,16/04/2025,3000,3000,3000
Kerala,Kozhikode(Calicut),Quilandy,"Cluster beans",Other,FAQ,16/04/2025,3400,3500,3400
Kerala,Kozhikode(Calicut),Quilandy,Cowpea(Veg),Other,FAQ,16/04/2025,5700,6000,5800
Kerala,Kozhikode(Calicut),Quilandy,Cucumbar(Kheera),Other,FAQ,16/04/2025,1800,2000,1900
Kerala,Kozhikode(Calicut),Quilandy,Ginger(Green),Other,FAQ,16/04/2025,5800,6000,6000
Kerala,Kozhikode(Calicut),Quilandy,"Green Chilli",Other,FAQ,16/04/2025,3400,3500,3400
Kerala,Kozhikode(Calicut),Quilandy,Onion,Other,FAQ,16/04/2025,2300,2400,2300
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Brinjal,Brinjal,FAQ,16/04/2025,2400,2700,2700
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Cowpea(Veg),"Cowpea (Veg)",FAQ,16/04/2025,4200,4500,4500
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Snakeguard,Snakeguard,FAQ,16/04/2025,3000,3300,3300
Kerala,Malappuram,Kottakkal,Amaranthus,Amaranthus,FAQ,16/04/2025,1600,1800,1700
Kerala,Malappuram,Kottakkal,"Amla(Nelli Kai)",Other,FAQ,16/04/2025,5300,5500,5400
Kerala,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,16/04/2025,2000,2200,2100
Kerala,Malappuram,Kottakkal,"Bottle gourd",Other,FAQ,16/04/2025,1300,1500,1400
Kerala,Malappuram,Kottakkal,Guava,Banarasi,Large,16/04/2025,8300,8500,8400
Kerala,Malappuram,Kottakkal,Potato,Other,FAQ,16/04/2025,2400,2600,2500
Kerala,Malappuram,Kottakkal,Raddish,Other,FAQ,16/04/2025,2800,3000,2900
Kerala,Pathanamthitta,"Mezhuveli  VFPCK","Elephant Yam (Suran)",Other,FAQ,16/04/2025,6500,8500,7900
Kerala,Pathanamthitta,"Pramadom VFPCK",Banana,Rasakathai,Large,16/04/2025,1000,6100,3500
Kerala,Thirssur,Thrissur,Banana,Robusta,Medium,16/04/2025,4800,5000,5000
Kerala,Thirssur,Thrissur,Beetroot,Beetroot,FAQ,16/04/2025,1500,1600,1600
Kerala,Thirssur,Thrissur,"Black pepper",Other,FAQ,16/04/2025,62500,62500,62500
Kerala,Thirssur,Thrissur,Brinjal,Brinjal,FAQ,16/04/2025,1800,2000,2000
Kerala,Thirssur,Thrissur,Cowpea(Veg),"Cowpea (Veg)",FAQ,16/04/2025,3000,3300,3200
Kerala,Thirssur,Thrissur,Cucumbar(Kheera),Cucumbar,FAQ,16/04/2025,2000,2300,2200
Kerala,Thirssur,Thrissur,Pineapple,"Pine Apple",Medium,16/04/2025,5500,5800,5500
Kerala,Thirssur,Thrissur,Snakeguard,Snakeguard,FAQ,16/04/2025,3800,4000,4000
Kerala,Thiruvananthapuram,Parassala,Banana,Rasakathai,Medium,16/04/2025,6200,6400,6200
Kerala,Thiruvananthapuram,Parassala,Carrot,Carrot,FAQ,16/04/2025,2800,3000,2800
Kerala,Thiruvananthapuram,Parassala,Pumpkin,Pumpkin,FAQ,16/04/2025,1500,1800,1500
Kerala,Thiruvananthapuram,Parassala,Snakeguard,Snakeguard,FAQ,16/04/2025,1800,2000,1800
Kerala,Thiruvananthapuram,Parassala,Tapioca,Tapioca,FAQ,16/04/2025,3800,4000,3800
Kerala,Thiruvananthapuram,Pothencode,"Bitter gourd","Bitter Gourd",FAQ,16/04/2025,9000,9500,9000
Kerala,Thiruvananthapuram,Pothencode,Carrot,Carrot,FAQ,16/04/2025,11000,11500,11000
Kerala,Thiruvananthapuram,Pothencode,"Cluster beans","Cluster Beans",FAQ,16/04/2025,4500,5000,4500
Kerala,Thiruvananthapuram,Vamanapuram,"Bitter gourd",Other,FAQ,16/04/2025,7000,7500,7000
Kerala,Thiruvananthapuram,Vamanapuram,Brinjal,Other,FAQ,16/04/2025,2500,3000,3000
Kerala,Thiruvananthapuram,Vamanapuram,Coconut,Other,FAQ,16/04/2025,7500,8000,8000
Kerala,Thiruvananthapuram,Vamanapuram,Cucumbar(Kheera),Other,FAQ,16/04/2025,1500,2000,2000
Kerala,Thiruvananthapuram,Vamanapuram,Potato,Other,Non-FAQ,16/04/2025,3500,4000,3500
Kerala,Thiruvananthapuram,Vamanapuram,Tapioca,Other,FAQ,16/04/2025,4500,5000,4500
Kerala,Wayanad,Pulpally,"Bitter gourd",Other,FAQ,16/04/2025,3200,3400,3300
Kerala,Wayanad,Pulpally,Paddy(Dhan)(Common),Other,Non-FAQ,16/04/2025,2350,2370,2360
"Madhya Pradesh",Alirajpur,Jobat,Soyabean,Soyabeen,FAQ,16/04/2025,4000,4000,4000
"Madhya Pradesh",Alirajpur,Jobat,Wheat,Wheat,FAQ,16/04/2025,2426,2426,2426
"Madhya Pradesh",Ashoknagar,Ashoknagar,Wheat,Other,FAQ,16/04/2025,2600,2600,2600
"Madhya Pradesh",Ashoknagar,Isagarh,Wheat,Wheat,FAQ,16/04/2025,2400,2550,2540
"Madhya Pradesh",Badwani,Badwani,Wheat,Lokwan,FAQ,16/04/2025,2605,2605,2605
"Madhya Pradesh",Bhind,Gohad,Wheat,"Mill Quality",FAQ,16/04/2025,2450,2450,2450
"Madhya Pradesh",Bhopal,Bhopal,Garlic,Garlic,FAQ,16/04/2025,3500,3600,3600
"Madhya Pradesh",Chhindwara,Chaurai,Wheat,"Mill Quality",FAQ,16/04/2025,2512,2512,2512
"Madhya Pradesh",Chhindwara,Chhindwara,Maize,Yellow,FAQ,16/04/2025,2175,2190,2190
"Madhya Pradesh",Damoh,Damoh,Soyabean,Soyabeen,FAQ,16/04/2025,4100,4100,4100
"Madhya Pradesh",Dhar,Kukshi,Wheat,Wheat,FAQ,16/04/2025,2475,2500,2500
"Madhya Pradesh",Dhar,Manawar,Maize,Local,Non-FAQ,16/04/2025,1500,2100,2050
"Madhya Pradesh",Dhar,Manawar,Wheat,Wheat,Non-FAQ,16/04/2025,2525,2525,2525
"Madhya Pradesh",Guna,Maksudangarh,Wheat,Wheat,Non-FAQ,16/04/2025,2300,2305,2305
"Madhya Pradesh",Indore,Gautampura,Wheat,Wheat,FAQ,16/04/2025,2407,2542,2452
"Madhya Pradesh",Indore,Indore,Wheat,"Mill Quality",FAQ,16/04/2025,2300,2566,2566
"Madhya Pradesh",Indore,Indore,Wheat,Wheat,FAQ,16/04/2025,2450,2580,2580
"Madhya Pradesh",Indore,Sanwer,Wheat,Wheat,FAQ,16/04/2025,2375,2675,2501
"Madhya Pradesh",Khandwa,Khandwa,"Kabuli Chana(Chickpeas-White)","Dollar Gram",FAQ,16/04/2025,7500,7500,7500
"Madhya Pradesh",Khargone,Badwaha,Maize,Local,FAQ,16/04/2025,2100,2100,2100
"Madhya Pradesh",Khargone,Badwaha,Maize,Local,Non-FAQ,16/04/2025,1675,1775,1711
"Madhya Pradesh",Khargone,Khargone,Wheat,Wheat,Non-FAQ,16/04/2025,2535,2641,2555
"Madhya Pradesh",Khargone,Sanawad,Wheat,Wheat,FAQ,16/04/2025,2470,2470,2470
"Madhya Pradesh",Khargone,Segaon,Maize,Local,FAQ,16/04/2025,1725,2025,2000
"Madhya Pradesh",Morena,Ambaha,Wheat,Wheat,FAQ,16/04/2025,2328,2335,2335
"Madhya Pradesh",Morena,Kailaras,Wheat,Wheat,FAQ,16/04/2025,2340,2345,2345
"Madhya Pradesh",Narsinghpur,Kareli,"Bengal Gram(Gram)(Whole)",Gram,FAQ,16/04/2025,5480,5480,5480
"Madhya Pradesh",Rajgarh,Khilchipur,Wheat,Wheat,Non-FAQ,16/04/2025,2375,2375,2375
"Madhya Pradesh",Rajgarh,Kurawar,Wheat,Wheat-Organic,FAQ,16/04/2025,2420,2450,2450
"Madhya Pradesh",Rajgarh,Sarangpur,Onion,Local,Non-FAQ,16/04/2025,400,510,500
"Madhya Pradesh",Sagar,Shahagarh,Wheat,"Mill Quality",Non-FAQ,16/04/2025,2400,2400,2400
"Madhya Pradesh",Satna,Satna,Wheat,Wheat,FAQ,16/04/2025,2425,2426,2425
"Madhya Pradesh",Seoni,Chhpara,Wheat,Wheat,FAQ,16/04/2025,2460,2460,2460
"Madhya Pradesh",Seoni,Ghansour,Wheat,"Mill Quality",FAQ,16/04/2025,2150,2150,2150
"Madhya Pradesh",Seoni,Seoni,Wheat,"Mill Quality",FAQ,16/04/2025,2425,2430,2430
"Madhya Pradesh",Shivpuri,Barad,Mustard,Mustard,FAQ,16/04/2025,6000,6000,6000
"Madhya Pradesh",Shivpuri,Barad,Wheat,Wheat,FAQ,16/04/2025,2330,2330,2330
"Madhya Pradesh",Shivpuri,Kolaras,Wheat,Wheat,FAQ,16/04/2025,2350,2390,2390
"Madhya Pradesh",Tikamgarh,Khargapur,Wheat,"Mill Quality",FAQ,16/04/2025,2428,2430,2430
"Madhya Pradesh",Ujjain,Tarana,Wheat,Wheat,FAQ,16/04/2025,2708,2708,2708
"Madhya Pradesh",Ujjain,Unhel,Wheat,Wheat,FAQ,16/04/2025,2500,2500,2500
"Madhya Pradesh",Vidisha,Kurwai,Wheat,"Mill Quality",FAQ,16/04/2025,2285,2335,2335
Maharashtra,Ahmednagar,Rahata,Coriander(Leaves),Other,Local,16/04/2025,4,25,15
Maharashtra,Ahmednagar,Rahata,Guar,Other,Local,16/04/2025,6200,6200,6200
Maharashtra,Ahmednagar,Rahata,Methi(Leaves),Other,Local,16/04/2025,17,17,17
Maharashtra,Ahmednagar,Rahata,Potato,Other,Local,16/04/2025,1300,1600,1400
Maharashtra,Ahmednagar,Rahata,Tomato,Other,Local,16/04/2025,200,750,500
Maharashtra,Ahmednagar,Rahuri,Tomato,Other,Local,16/04/2025,200,800,500
Maharashtra,Ahmednagar,Shrirampur,"Bottle gourd",Other,Local,16/04/2025,500,900,700
Maharashtra,Ahmednagar,Shrirampur,Cauliflower,Other,Local,16/04/2025,200,400,300
Maharashtra,Ahmednagar,Shrirampur,Potato,Other,Local,16/04/2025,1500,2000,1750
Maharashtra,Nagpur,Kalmeshwar,Cauliflower,Other,Local,16/04/2025,215,600,425
Maharashtra,Pune,Khed(Chakan),Ridgeguard(Tori),Other,Local,16/04/2025,3000,4000,3500
Maharashtra,Pune,Pune,Apple,Other,Local,16/04/2025,3000,12000,7500
Maharashtra,Pune,Pune,Banana,Other,Local,16/04/2025,500,1500,1000
Maharashtra,Pune,Pune,Brinjal,Other,Local,16/04/2025,1000,4000,2500
